order_id,product_category,price_inr,discount_pct,payment_method,customer_tenure_days,num_previous_orders,num_previous_returns,delivery_distance_km,delivery_days,is_weekend_order,rating_given,returned
3127,Home,6774.0,20.6,COD,700,30,7,372.0,4,0,4.0,0
3128,Apparel,733.0,13.4,Prepaid_Card,69,1,0,179.2,9,0,5.0,0
3129,Home,1649.0,39.4,COD,70,1,0,135.4,9,0,,0
3130,Beauty,1139.0,6.5,Prepaid_Card,927,100,16,140.4,8,1,3.0,1
3131,Electronics,35632.0,10.8,COD,178,2,0,463.0,4,0,1.0,0
3132,Beauty,288.0,0.0,Prepaid_UPI,700,25,4,168.9,1,1,5.0,0
3133,Apparel,1831.0,41.6,COD,310,9,3,425.9,5,1,4.0,0
3134,Apparel,1301.0,50.1,Prepaid_Card,390,4,1,257.4,4,1,3.0,1
3135,Footwear,2747.0,0.0,COD,501,69,14,201.4,5,0,1.0,1
3136,Footwear,2758.0,9.8,Prepaid_UPI,292,4,0,70.8,5,0,1.0,1
3137,Footwear,725.0,23.0,Prepaid_Card,102,16,1,611.9,6,1,3.0,0
3138,Apparel,850.0,14.3,Prepaid_Card,416,2,0,245.7,1,1,,0
3139,Footwear,3521.0,21.5,COD,1552,10,2,193.0,7,0,3.0,0
3140,Electronics,19257.0,20.2,COD,380,10,0,254.0,7,1,,1
3141,Apparel,1409.0,28.1,Prepaid_Card,33,2,0,278.5,3,0,5.0,0
3142,Apparel,2101.0,7.6,Wallet,122,3,0,165.1,6,1,2.0,1
3143,Beauty,259.0,24.9,COD,729,103,11,206.6,4,0,3.0,1
3144,Apparel,1209.0,5.3,Prepaid_UPI,607,5,2,122.4,5,0,,0
3145,Footwear,1945.0,15.8,COD,89,1,0,169.1,4,1,2.0,0
3146,Home,1120.0,0.0,Prepaid_UPI,506,5,1,235.3,3,0,,0
3147,Footwear,4303.0,15.9,COD,130,1,0,106.0,2,0,,1
3148,Home,7703.0,13.4,Prepaid_Card,745,5,0,218.7,11,1,5.0,1
3149,Footwear,1746.0,36.2,COD,175,2,0,206.8,6,1,1.0,0
3150,Apparel,2104.0,21.1,COD,310,3,1,176.5,5,1,4.0,1
3151,Apparel,463.0,23.8,COD,310,4,0,390.6,8,0,,0
3152,Home,7853.0,21.7,COD,533,5,1,124.6,1,1,3.0,0
3153,Electronics,37814.0,0.0,Prepaid_Card,734,25,1,255.6,4,0,5.0,0
3154,Apparel,786.0,0.0,Wallet,352,6,0,169.6,3,0,2.0,0
3155,Apparel,1479.0,17.2,Prepaid_Card,124,3,0,263.3,3,1,5.0,1
3156,Electronics,36166.0,26.2,Wallet,382,12,0,257.7,5,1,4.0,1
3157,Apparel,975.0,18.5,Prepaid_Card,1118,15,2,716.3,4,0,3.0,0
3158,Apparel,1037.0,9.0,COD,1734,13,0,871.3,1,1,4.0,0
3159,Beauty,1628.0,18.4,COD,401,6,1,156.3,2,1,4.0,0
3160,Apparel,665.0,17.1,COD,16,0,0,228.9,2,1,1.0,0
3161,Beauty,428.0,33.7,COD,54,1,0,153.7,4,0,3.0,0
3162,Beauty,737.0,32.8,Prepaid_UPI,112,1,1,255.3,2,0,1.0,1
3163,Apparel,1734.0,13.7,Prepaid_UPI,435,12,5,158.7,4,1,1.0,0
3164,Home,3123.0,21.3,Prepaid_Card,204,3,0,153.9,4,0,2.0,1
3165,Home,4207.0,26.1,Prepaid_Card,706,23,5,190.3,1,1,2.0,0
3166,Home,1805.0,28.4,COD,796,18,3,194.3,2,0,3.0,0
3167,Apparel,749.0,46.8,Prepaid_Card,631,21,0,53.8,5,1,5.0,0
3168,Apparel,1571.0,21.6,COD,59,1,0,201.4,4,0,,0
3169,Apparel,595.0,39.5,COD,311,8,5,628.6,1,1,5.0,1
3170,Home,5442.0,4.6,COD,542,32,2,158.0,6,0,2.0,0
3171,Beauty,1092.0,12.4,COD,120,2,0,389.0,6,1,5.0,0
3172,Home,5469.0,0.0,Prepaid_UPI,235,2,0,312.0,10,1,2.0,0
3173,Home,3239.0,24.3,COD,130,2,0,189.2,8,0,4.0,0
3174,Beauty,2138.0,31.7,COD,38,1,0,143.0,3,1,1.0,0
3175,Home,728.0,0.0,Wallet,304,23,1,119.5,4,1,,0
3176,Apparel,2008.0,24.8,Wallet,172,1,0,143.1,5,1,2.0,0
3177,Footwear,1575.0,31.1,Prepaid_Card,222,2,1,103.3,7,0,4.0,1
3178,Electronics,3063.0,30.2,Prepaid_Card,30,0,0,72.7,4,0,3.0,0
3179,Apparel,1412.0,4.1,Prepaid_UPI,149,2,1,134.3,7,1,1.0,0
3180,Electronics,11027.0,33.6,COD,407,9,5,407.8,5,0,3.0,1
3181,Beauty,1229.0,22.1,Prepaid_Card,766,9,3,333.9,3,1,,0
3182,Apparel,1844.0,30.9,COD,510,4,0,174.4,2,0,,0
3183,Electronics,35870.0,20.1,COD,419,3,1,435.9,7,0,,0
3184,Apparel,1481.0,27.7,Wallet,134,2,1,143.6,7,0,4.0,0
3185,Apparel,2160.0,38.6,Prepaid_UPI,49,0,0,91.0,7,1,,0
3186,Apparel,1235.0,18.9,Wallet,171,2,0,592.6,1,1,3.0,0
3187,Footwear,658.0,26.3,Prepaid_UPI,76,1,0,268.3,4,0,5.0,0
3188,Footwear,3778.0,40.7,Prepaid_Card,431,3,0,314.2,7,0,2.0,0
3189,Apparel,798.0,20.0,Prepaid_UPI,1088,8,1,151.4,1,0,,0
3190,Apparel,717.0,5.1,Prepaid_Card,606,19,0,161.9,6,1,3.0,0
3191,Apparel,526.0,32.1,Prepaid_Card,245,4,0,177.1,3,0,2.0,0
3192,Apparel,990.0,43.5,COD,162,3,1,331.7,2,0,,0
3193,Home,2811.0,41.3,Prepaid_Card,324,4,1,26.8,3,0,1.0,0
3194,Home,2631.0,32.7,COD,112,1,0,120.6,8,1,,0
3195,Home,4868.0,0.0,Prepaid_Card,1074,9,2,135.7,6,1,5.0,0
3196,Electronics,34118.0,12.5,COD,1299,13,2,356.2,4,1,,1
3197,Home,7521.0,13.2,Prepaid_Card,383,4,0,831.7,9,1,2.0,0
3198,Apparel,569.0,22.7,COD,419,4,2,209.4,1,0,5.0,0
3199,Apparel,671.0,47.3,COD,755,15,3,117.7,3,0,2.0,1
3200,Beauty,1536.0,5.8,Prepaid_Card,327,8,1,112.1,8,1,5.0,0
3201,Footwear,893.0,55.6,COD,78,2,2,249.4,4,1,4.0,1
3202,Beauty,1021.0,16.3,Wallet,610,4,1,478.8,4,1,5.0,0
3203,Beauty,1618.0,10.5,Prepaid_Card,152,8,1,384.9,4,1,3.0,1
3204,Home,6310.0,34.7,COD,284,5,0,288.4,3,0,5.0,1
3205,Beauty,661.0,35.9,COD,447,9,0,108.1,7,0,5.0,0
3206,Electronics,30458.0,31.7,Prepaid_UPI,23,0,0,250.9,3,0,1.0,1
3207,Apparel,1563.0,10.5,Prepaid_Card,675,4,0,85.9,10,1,2.0,0
3208,Apparel,1947.0,29.5,COD,1516,10,1,519.8,1,0,3.0,0
3209,Apparel,965.0,6.5,COD,88,4,0,151.8,8,0,,1
3210,Apparel,1750.0,10.0,Prepaid_UPI,475,5,1,185.5,6,1,1.0,0
3211,Electronics,34138.0,20.6,Wallet,915,106,16,441.1,3,1,5.0,0
3212,Home,2142.0,9.7,COD,61,0,0,180.7,5,1,4.0,0
3213,Footwear,2985.0,37.8,COD,14,0,0,534.4,6,1,2.0,1
3214,Home,5499.0,13.3,COD,74,2,0,14.0,6,0,5.0,0
3215,Apparel,894.0,18.7,COD,776,9,1,140.4,1,0,5.0,1
3216,Footwear,2307.0,8.8,Prepaid_UPI,783,10,0,338.2,5,1,3.0,0
3217,Electronics,20287.0,37.6,Wallet,1362,8,1,370.8,1,0,1.0,0
3218,Apparel,1792.0,12.0,Wallet,169,21,7,146.5,7,1,1.0,0
3219,Apparel,401.0,39.1,Prepaid_UPI,257,2,0,100.8,7,1,5.0,0
3220,Electronics,23145.0,38.0,COD,230,5,0,292.7,1,1,3.0,0
3221,Apparel,732.0,15.3,Wallet,123,4,0,214.8,1,1,3.0,1
3222,Footwear,3087.0,22.4,COD,1034,8,4,38.4,4,1,1.0,1
3223,Footwear,3221.0,14.9,COD,651,7,0,104.8,4,0,1.0,0
3224,Home,4159.0,30.2,Prepaid_UPI,506,3,0,340.7,5,0,1.0,1
3225,Apparel,1376.0,19.1,COD,266,3,0,283.2,5,1,4.0,0
3226,Footwear,1760.0,15.7,Prepaid_UPI,200,2,0,160.8,4,0,1.0,0
3227,Home,2713.0,22.7,Wallet,84,2,0,94.4,5,1,5.0,0
3228,Apparel,1741.0,0.0,Prepaid_UPI,235,1,0,318.9,3,1,1.0,0
3229,Home,1314.0,20.9,Prepaid_UPI,1917,16,2,412.7,2,0,1.0,0
3230,Electronics,34992.0,31.7,COD,113,1,0,292.3,6,0,5.0,1
3231,Electronics,29890.0,24.1,COD,52,0,0,121.2,6,0,,0
3232,Apparel,1992.0,36.3,Prepaid_UPI,30,1,0,160.7,4,1,1.0,0
3233,Electronics,12594.0,16.3,Prepaid_Card,167,1,1,632.4,2,1,1.0,1
3234,Apparel,1311.0,15.1,Wallet,1735,19,6,238.7,8,1,,0
3235,Apparel,470.0,5.2,COD,83,1,0,683.3,8,1,2.0,1
3236,Apparel,2043.0,15.9,COD,16,0,0,163.4,7,0,,0
3237,Beauty,1737.0,51.5,COD,573,7,1,210.3,6,0,,0
3238,Apparel,1521.0,26.1,Prepaid_UPI,81,1,0,91.6,2,1,3.0,1
3239,Electronics,33292.0,13.2,Prepaid_UPI,466,4,0,110.7,7,0,1.0,0
3240,Electronics,13654.0,6.9,Wallet,163,61,11,92.8,6,1,2.0,0
3241,Footwear,2915.0,0.0,COD,94,1,0,118.7,2,1,5.0,0
3242,Home,6467.0,9.5,Prepaid_Card,467,5,0,317.9,6,1,2.0,0
3243,Beauty,362.0,33.4,COD,98,1,0,619.9,3,1,,0
3244,Apparel,2126.0,15.6,COD,165,1,0,239.2,6,1,5.0,0
3245,Apparel,2005.0,7.6,COD,896,28,3,61.4,7,1,,0
3246,Home,7715.0,9.3,Prepaid_Card,707,120,14,204.7,6,1,4.0,0
3247,Electronics,36606.0,31.7,Prepaid_Card,9,0,0,186.1,3,1,1.0,0
3248,Footwear,1677.0,20.8,COD,13,0,0,353.8,6,1,2.0,1
3249,Footwear,2826.0,12.6,Prepaid_Card,79,1,0,103.3,6,1,4.0,0
3250,Electronics,6463.0,17.4,Prepaid_UPI,1029,8,2,207.1,3,1,2.0,0
3251,Beauty,1922.0,55.1,COD,549,4,1,459.4,4,1,4.0,0
3252,Home,1483.0,40.3,COD,128,1,0,640.3,9,1,2.0,0
3253,Apparel,1960.0,44.0,Prepaid_UPI,217,2,1,255.7,8,0,2.0,1
3254,Electronics,11736.0,0.0,Prepaid_UPI,485,3,1,302.2,3,1,2.0,0
3255,Apparel,689.0,19.7,Prepaid_UPI,464,28,9,309.8,1,1,1.0,0
3256,Footwear,784.0,12.3,COD,52,1,0,158.6,8,1,1.0,1
3257,Apparel,1680.0,30.2,Prepaid_Card,259,5,1,350.0,9,0,4.0,0
3258,Apparel,735.0,37.9,Wallet,206,9,1,146.6,8,0,2.0,0
3259,Home,1822.0,26.9,COD,390,4,0,235.4,4,1,5.0,1
3260,Apparel,705.0,8.9,Prepaid_Card,175,4,0,57.3,6,0,5.0,0
3261,Apparel,950.0,12.1,Wallet,257,3,1,101.0,2,0,4.0,0
3262,Home,7547.0,31.3,COD,947,36,7,179.4,7,0,4.0,0
3263,Apparel,1276.0,32.8,Prepaid_UPI,236,3,0,202.9,3,0,4.0,0
3264,Electronics,12626.0,24.1,Prepaid_UPI,600,16,3,155.2,3,0,1.0,1
3265,Electronics,8663.0,23.9,COD,522,3,1,208.3,4,1,2.0,1
3266,Apparel,434.0,22.8,Prepaid_UPI,20,0,0,74.8,3,0,5.0,0
3267,Apparel,1057.0,26.0,Prepaid_Card,593,4,1,59.0,6,0,5.0,0
3268,Footwear,940.0,32.7,Prepaid_UPI,551,6,0,367.7,3,1,,0
3269,Beauty,213.0,31.5,Wallet,451,47,1,372.1,10,0,3.0,1
3270,Apparel,585.0,22.4,Prepaid_UPI,956,8,2,140.4,6,0,4.0,0
3271,Beauty,899.0,21.3,COD,795,76,3,232.7,4,1,3.0,1
3272,Home,6082.0,20.7,Prepaid_UPI,602,8,1,160.5,2,0,2.0,0
3273,Home,816.0,10.3,Wallet,636,6,0,177.7,4,0,5.0,0
3274,Home,5526.0,10.1,Prepaid_Card,40,0,0,218.6,4,0,4.0,0
3275,Home,5078.0,30.2,Prepaid_Card,1457,9,0,187.4,4,0,5.0,0
3276,Footwear,4028.0,11.3,COD,254,7,1,394.8,3,1,4.0,1
3277,Electronics,9259.0,34.2,Prepaid_UPI,1605,13,1,300.0,3,0,1.0,0
3278,Electronics,35989.0,21.2,COD,2041,24,5,181.1,6,0,4.0,0
3279,Electronics,39081.0,34.3,COD,18,0,0,258.5,8,0,2.0,0
3280,Apparel,2158.0,31.6,Wallet,29,0,0,350.9,3,0,5.0,0
3281,Home,6526.0,34.6,Wallet,441,5,1,144.9,4,0,5.0,0
3282,Apparel,623.0,14.9,Wallet,487,9,1,432.9,1,1,5.0,0
3283,Apparel,2105.0,28.1,Prepaid_Card,758,5,1,166.9,3,0,3.0,1
3284,Apparel,1867.0,33.1,COD,827,9,0,579.4,9,0,3.0,1
3285,Apparel,782.0,0.0,Prepaid_Card,437,3,0,262.0,7,1,2.0,0
3286,Home,1572.0,47.5,COD,136,1,0,19.9,6,1,4.0,0
3287,Home,7510.0,56.0,Prepaid_UPI,21,0,0,80.4,2,0,4.0,0
3288,Electronics,8020.0,36.2,Prepaid_Card,86,17,2,121.7,3,0,2.0,0
3289,Apparel,1799.0,34.1,COD,604,5,0,107.1,3,1,5.0,0
3290,Electronics,18950.0,30.8,COD,973,15,1,296.4,7,0,4.0,0
3291,Electronics,32903.0,17.1,COD,278,2,1,138.3,7,1,,1
3292,Footwear,867.0,20.3,Prepaid_UPI,131,1,0,261.6,5,0,2.0,0
3293,Home,5883.0,36.5,Prepaid_UPI,14,0,0,284.9,6,0,1.0,0
3294,Electronics,23622.0,7.4,COD,203,2,1,206.8,3,1,3.0,0
3295,Electronics,40637.0,6.1,COD,661,22,5,477.5,5,1,3.0,1
3296,Beauty,593.0,16.0,COD,16,0,0,272.0,7,1,5.0,0
3297,Footwear,937.0,31.8,COD,402,4,0,62.2,8,0,1.0,0
3298,Electronics,9794.0,9.0,Wallet,53,1,0,273.5,2,1,3.0,1
3299,Electronics,4642.0,18.6,Prepaid_Card,213,10,3,203.2,8,1,1.0,1
3300,Apparel,2164.0,20.4,COD,138,1,0,797.9,10,0,4.0,0
3301,Beauty,439.0,6.8,Prepaid_UPI,78,1,0,44.1,1,1,3.0,0
3302,Apparel,762.0,0.0,COD,162,9,3,422.7,1,0,2.0,0
3303,Apparel,1857.0,6.6,COD,292,27,7,315.0,8,1,,0
3304,Beauty,730.0,25.9,Prepaid_Card,31,0,0,183.4,4,1,5.0,0
3305,Home,2012.0,29.3,COD,85,1,0,147.4,4,0,1.0,0
3306,Apparel,1610.0,29.4,Prepaid_Card,107,1,0,402.2,7,1,,0
3307,Apparel,1118.0,31.1,Prepaid_UPI,14,0,0,262.2,3,0,4.0,0
3308,Apparel,1904.0,12.6,Wallet,116,7,0,31.4,5,0,2.0,0
3309,Home,5215.0,9.4,COD,136,1,0,542.8,2,0,3.0,1
3310,Apparel,919.0,27.6,Prepaid_Card,152,6,1,224.9,7,1,1.0,0
3311,Beauty,1555.0,18.8,COD,1,0,0,460.8,7,0,3.0,0
3312,Beauty,2186.0,35.6,Prepaid_Card,309,4,0,230.8,5,1,1.0,0
3313,Home,3107.0,27.7,COD,348,2,1,169.4,5,0,,0
3314,Home,5971.0,41.3,Prepaid_Card,375,3,0,247.3,5,0,1.0,0
3315,Apparel,1148.0,15.0,COD,142,70,9,615.4,4,0,1.0,0
3316,Apparel,1378.0,38.0,Wallet,313,5,1,192.3,5,0,,0
3317,Footwear,3435.0,52.5,Prepaid_UPI,279,8,1,128.3,7,1,3.0,0
3318,Apparel,509.0,22.8,COD,61,1,1,240.8,1,1,1.0,1
3319,Apparel,1219.0,29.5,Prepaid_UPI,162,2,2,481.4,9,1,3.0,1
3320,Apparel,571.0,8.0,COD,250,3,2,169.0,5,1,4.0,1
3321,Apparel,1705.0,35.4,Prepaid_UPI,190,1,0,930.7,10,1,3.0,0
3322,Electronics,27822.0,38.9,COD,226,13,4,56.2,5,0,1.0,1
3323,Home,2817.0,14.6,COD,221,3,1,287.5,5,1,1.0,0
3324,Footwear,805.0,30.8,Prepaid_UPI,168,1,0,223.5,6,1,,0
3325,Home,7429.0,26.2,Prepaid_Card,546,7,0,147.4,2,1,5.0,0
3326,Footwear,1760.0,27.9,Prepaid_Card,381,4,0,560.2,2,1,3.0,0
3327,Electronics,13262.0,34.2,Prepaid_Card,26,0,0,274.2,4,1,4.0,1
3328,Footwear,904.0,29.8,COD,180,1,1,507.0,5,1,,1
3329,Electronics,26488.0,19.9,COD,238,3,0,129.4,7,1,,0
3330,Apparel,878.0,34.5,Prepaid_Card,1252,7,3,221.2,5,1,3.0,0
3331,Beauty,2131.0,38.7,Prepaid_Card,296,35,3,98.2,8,1,1.0,1
3332,Apparel,1629.0,13.7,COD,238,20,3,492.2,1,0,3.0,0
3333,Apparel,407.0,22.0,COD,714,9,0,145.1,9,0,,0
3334,Apparel,1418.0,0.0,Prepaid_Card,276,9,2,111.9,4,0,,0
3335,Electronics,11354.0,30.8,Prepaid_Card,716,18,2,428.8,6,1,5.0,0
3336,Electronics,1873.0,40.3,Prepaid_UPI,358,12,2,513.1,7,0,3.0,0
3337,Electronics,28328.0,18.1,Prepaid_Card,226,2,0,214.2,2,0,4.0,0
3338,Footwear,1320.0,24.0,Prepaid_Card,1420,18,0,449.4,8,0,4.0,0
3339,Apparel,2019.0,18.7,Prepaid_Card,425,3,0,276.0,6,1,5.0,0
3340,Electronics,26314.0,16.2,COD,415,9,0,297.2,9,0,4.0,0
3341,Electronics,10362.0,25.5,COD,26,0,0,110.2,5,1,,0
3342,Footwear,4417.0,10.2,COD,33,1,0,128.8,5,0,5.0,0
3343,Apparel,1384.0,18.5,Prepaid_UPI,1680,367,35,374.2,3,1,5.0,0
3344,Apparel,698.0,8.4,COD,204,2,0,184.2,3,0,4.0,0
3345,Electronics,23855.0,30.8,Prepaid_Card,51,2,1,61.1,5,1,1.0,0
3346,Home,7687.0,25.6,Prepaid_Card,76,1,1,287.2,6,1,3.0,0
3347,Footwear,2197.0,15.5,COD,34,0,0,221.3,6,0,5.0,0
3348,Home,3575.0,22.6,Prepaid_UPI,942,8,1,159.3,2,1,2.0,0
3349,Footwear,2345.0,18.7,Prepaid_UPI,211,2,0,71.4,4,1,5.0,0
3350,Electronics,13469.0,39.2,COD,52,0,0,206.4,5,1,3.0,1
3351,Apparel,691.0,15.4,Prepaid_UPI,114,7,0,213.6,1,1,3.0,1
3352,Apparel,1442.0,31.5,Prepaid_Card,170,1,0,232.9,7,0,5.0,1
3353,Apparel,2010.0,11.4,COD,471,34,3,33.4,4,0,2.0,1
3354,Electronics,33425.0,34.2,Prepaid_UPI,387,4,0,340.1,5,0,5.0,0
3355,Electronics,5413.0,37.6,Prepaid_UPI,761,5,1,276.2,8,1,5.0,0
3356,Electronics,18757.0,38.3,COD,50,1,0,77.1,2,1,,0
3357,Home,341.0,44.1,Wallet,630,4,0,324.1,3,0,1.0,0
3358,Electronics,14688.0,26.4,Prepaid_Card,278,3,0,306.5,1,1,1.0,0
3359,Home,5454.0,40.6,Prepaid_Card,136,1,0,274.8,5,0,2.0,1
3360,Home,2535.0,46.4,COD,97,9,3,162.9,7,1,,1
3361,Apparel,1913.0,5.2,COD,16,0,0,384.5,1,0,2.0,0
3362,Electronics,22109.0,13.0,Prepaid_Card,210,6,2,536.4,2,1,5.0,1
3363,Home,5453.0,0.0,Prepaid_Card,100,19,0,210.0,5,0,4.0,0
3364,Home,7106.0,37.9,Prepaid_Card,204,2,0,99.6,4,0,5.0,0
3365,Apparel,1629.0,0.0,Prepaid_UPI,13,0,0,126.0,4,1,,0
3366,Electronics,40503.0,0.0,COD,369,3,0,113.1,5,0,,0
3367,Home,6522.0,5.5,Prepaid_UPI,91,1,0,269.1,9,0,2.0,0
3368,Home,4666.0,0.0,Prepaid_UPI,73,1,0,280.2,5,0,3.0,0
3369,Apparel,935.0,26.1,Prepaid_UPI,211,2,0,34.3,5,0,3.0,0
3370,Electronics,14259.0,5.7,Prepaid_UPI,1383,22,9,145.8,6,0,1.0,1
3371,Footwear,4001.0,0.0,Prepaid_UPI,38,0,0,274.8,1,1,1.0,0
3372,Apparel,497.0,21.4,COD,273,2,0,262.3,5,0,3.0,0
3373,Footwear,4266.0,22.3,Prepaid_UPI,101,3,0,153.1,1,1,3.0,1
3374,Apparel,989.0,0.0,Wallet,6,0,0,234.0,5,0,4.0,0
3375,Electronics,33563.0,11.3,Prepaid_Card,203,6,0,895.2,7,1,1.0,0
3376,Electronics,15655.0,20.9,COD,160,1,0,235.4,4,1,,0
3377,Apparel,2116.0,16.6,Wallet,184,4,0,113.4,7,1,5.0,0
3378,Beauty,236.0,17.1,COD,2322,21,5,187.1,1,0,,0
3379,Electronics,16675.0,39.7,COD,123,1,0,424.7,5,0,2.0,1
3380,Beauty,2189.0,54.2,COD,57,0,0,175.7,5,1,2.0,0
3381,Apparel,893.0,17.3,Prepaid_Card,253,3,0,212.7,1,1,1.0,0
3382,Footwear,1602.0,2.2,COD,25,0,0,496.2,6,0,,0
3383,Beauty,2262.0,18.5,Prepaid_Card,1017,8,3,114.5,1,0,5.0,0
3384,Home,6695.0,24.9,Wallet,796,227,19,256.7,5,1,4.0,0
3385,Apparel,590.0,21.2,Prepaid_Card,221,3,0,186.8,6,1,4.0,0
3386,Home,4767.0,31.2,Prepaid_Card,309,4,2,289.5,4,0,5.0,0
3387,Home,2020.0,55.2,Prepaid_UPI,172,7,0,182.7,5,0,4.0,0
3388,Beauty,656.0,0.0,Prepaid_UPI,247,3,1,88.3,10,0,2.0,0
3389,Electronics,28155.0,14.4,COD,338,15,1,105.1,3,1,1.0,0
3390,Apparel,623.0,45.1,COD,611,4,0,471.6,2,1,1.0,1
3391,Apparel,1246.0,14.2,Prepaid_Card,234,4,0,248.3,9,1,3.0,0
3392,Home,2270.0,33.8,Prepaid_UPI,83,2,0,202.8,5,1,5.0,0
3393,Beauty,2157.0,31.5,Prepaid_Card,39,0,0,546.8,7,0,2.0,0
3394,Apparel,1398.0,40.6,COD,120,1,0,295.3,1,0,3.0,0
3395,Footwear,1360.0,50.7,Prepaid_UPI,980,6,2,173.5,1,1,5.0,0
3396,Beauty,2327.0,27.0,Prepaid_UPI,516,3,0,275.1,3,1,3.0,0
3397,Apparel,1881.0,0.0,Prepaid_Card,1267,8,1,467.7,4,0,5.0,0
3398,Apparel,878.0,11.5,Prepaid_UPI,497,8,1,373.9,3,1,4.0,0
3399,Home,7700.0,54.8,Prepaid_UPI,1260,14,0,178.2,3,1,3.0,0
3400,Home,2362.0,0.8,Prepaid_UPI,385,6,0,258.0,1,1,4.0,0
3401,Apparel,927.0,29.5,Prepaid_UPI,314,2,0,209.4,5,0,4.0,0
3402,Footwear,2044.0,0.0,Prepaid_UPI,2500,135,9,786.2,4,1,5.0,0
3403,Electronics,8418.0,1.7,Prepaid_Card,384,4,0,765.4,1,0,4.0,0
3404,Beauty,1764.0,35.3,Prepaid_Card,649,14,1,369.3,4,1,1.0,1
3405,Footwear,2729.0,22.5,Prepaid_UPI,48,0,0,132.2,4,1,2.0,1
3406,Footwear,4078.0,16.4,Prepaid_Card,284,5,1,384.1,7,0,1.0,1
3407,Electronics,11750.0,9.8,Prepaid_Card,104,1,0,70.3,3,1,2.0,0
3408,Apparel,706.0,0.0,COD,150,1,0,65.1,7,1,2.0,1
3409,Electronics,16908.0,32.4,Prepaid_UPI,222,7,1,262.3,6,0,1.0,0
3410,Apparel,663.0,17.8,Prepaid_Card,221,2,0,257.6,3,1,3.0,0
3411,Home,7585.0,0.0,COD,563,9,1,265.6,6,1,5.0,0
3412,Apparel,1691.0,22.5,COD,745,10,3,333.6,7,1,4.0,1
3413,Electronics,36073.0,30.7,COD,179,4,0,194.0,7,1,5.0,1
3414,Apparel,1746.0,19.0,Wallet,88,1,0,394.2,5,1,4.0,0
3415,Apparel,837.0,23.7,Prepaid_UPI,799,13,4,180.5,4,1,5.0,1
3416,Apparel,653.0,22.6,Prepaid_Card,294,2,0,267.6,2,1,3.0,0
3417,Home,3607.0,11.4,COD,1563,11,0,142.8,7,1,3.0,0
3418,Footwear,3816.0,22.8,Prepaid_UPI,742,10,0,208.8,1,0,4.0,0
3419,Apparel,995.0,33.0,Prepaid_Card,183,64,3,175.1,4,1,3.0,0
3420,Footwear,538.0,37.5,Wallet,962,70,6,210.8,7,1,3.0,0
3421,Footwear,3140.0,33.9,COD,776,15,2,341.4,2,1,5.0,0
3422,Electronics,9963.0,11.9,COD,92,1,0,386.4,5,1,2.0,0
3423,Home,4480.0,31.5,Prepaid_Card,28,0,0,414.7,1,1,1.0,0
3424,Electronics,1852.0,29.0,COD,256,2,0,180.5,4,0,4.0,0
3425,Apparel,1316.0,11.4,Prepaid_Card,714,4,1,288.7,2,0,4.0,0
3426,Electronics,18440.0,15.0,Prepaid_UPI,226,4,0,143.0,3,1,3.0,1
3427,Apparel,1985.0,32.2,COD,218,2,1,330.2,6,0,1.0,0
3428,Footwear,3387.0,42.7,Prepaid_Card,92,1,0,84.5,6,1,3.0,0
3429,Beauty,235.0,0.0,Prepaid_UPI,11,0,0,600.5,3,0,3.0,1
3430,Footwear,3658.0,46.6,Prepaid_UPI,132,6,1,152.5,5,1,5.0,0
3431,Home,6392.0,39.5,Prepaid_Card,1423,10,1,301.5,4,1,2.0,0
3432,Home,5408.0,25.0,COD,95,1,0,876.5,4,1,1.0,0
3433,Beauty,2334.0,18.4,Prepaid_Card,129,1,0,191.4,2,0,4.0,0
3434,Apparel,1846.0,27.9,Prepaid_Card,558,4,1,305.2,3,1,2.0,0
3435,Apparel,794.0,12.4,Prepaid_UPI,341,2,1,90.3,1,0,2.0,0
3436,Home,3238.0,19.3,Prepaid_Card,117,1,0,288.5,9,1,4.0,0
3437,Electronics,16527.0,0.0,COD,551,12,3,113.7,7,0,2.0,1
3438,Electronics,23315.0,0.0,Prepaid_UPI,448,3,0,225.3,10,0,,0
3439,Apparel,2117.0,57.0,Prepaid_Card,108,4,0,76.5,7,0,1.0,0
3440,Home,5040.0,22.9,COD,652,4,0,282.7,5,0,1.0,0
3441,Apparel,963.0,25.1,Prepaid_Card,159,2,0,204.0,1,0,1.0,0
3442,Apparel,2095.0,21.5,Wallet,564,5,0,197.9,7,1,5.0,0
3443,Apparel,1660.0,9.6,Prepaid_UPI,68,0,0,68.1,7,1,2.0,0
3444,Electronics,12854.0,17.4,COD,183,1,0,260.8,2,1,5.0,1
3445,Footwear,4126.0,23.4,Prepaid_UPI,1395,45,7,199.8,6,1,2.0,0
3446,Electronics,16277.0,19.1,COD,611,6,0,149.9,5,1,3.0,1
3447,Home,4275.0,10.7,Prepaid_Card,128,3,0,125.3,4,0,1.0,0
3448,Footwear,2417.0,29.2,Prepaid_Card,123,6,2,320.8,6,0,1.0,0
3449,Electronics,41655.0,24.8,COD,562,6,0,272.2,6,0,2.0,1
3450,Footwear,1563.0,27.9,COD,270,2,0,238.2,2,1,,0
3451,Home,2866.0,32.6,Wallet,8,0,0,694.3,7,1,5.0,0
3452,Home,5383.0,19.4,COD,124,1,0,407.8,1,0,4.0,0
3453,Apparel,1996.0,19.5,Prepaid_UPI,124,1,0,325.0,6,1,2.0,0
